unnamed:_0,id,gender,car,reality,no_of_child,family_type,house_type,flag_mobil,work_phone,phone,e_mail,family_size,begin_month,age,years_employed,target,income,income_type,education_type,age_group,employment_level,income_level
18699,5113964,1,1,0,0,3,1,1,1,0,0,1.0,7,23,1.0,0,247500.0,4,2,young,new,medium
18700,5113965,1,1,0,0,3,1,1,1,0,0,1.0,3,23,1.0,0,247500.0,4,2,young,new,medium
18701,5113966,1,1,0,0,3,1,1,1,0,0,1.0,13,23,1.0,0,247500.0,4,2,young,new,medium
18702,5113967,1,1,0,0,3,1,1,1,0,0,1.0,24,23,1.0,0,247500.0,4,2,young,new,medium
18703,5113968,1,1,0,1,1,1,1,1,0,0,3.0,13,45,11.0,0,360000.0,0,4,adult,experienced,high
18704,5113969,1,1,0,1,1,1,1,1,0,0,3.0,31,45,11.0,0,360000.0,0,4,adult,experienced,high
18705,5113970,1,1,0,1,1,1,1,1,0,0,3.0,46,45,11.0,0,360000.0,0,4,adult,experienced,high
18706,5113972,1,1,0,1,1,1,1,1,0,0,3.0,32,45,11.0,0,360000.0,0,4,adult,experienced,high
18707,5113973,1,1,0,1,1,1,1,1,0,0,3.0,58,45,11.0,0,360000.0,0,4,adult,experienced,high
18708,5113974,1,1,0,1,1,1,1,1,0,0,3.0,14,45,11.0,0,360000.0,0,4,adult,experienced,high
18709,5113975,1,1,0,1,1,1,1,1,0,0,3.0,49,45,11.0,0,360000.0,0,4,adult,experienced,high
18710,5113976,1,1,0,0,1,1,1,1,1,1,2.0,39,33,2.0,0,270000.0,4,2,adult,new,high
18711,5113977,1,1,0,0,1,1,1,1,1,1,2.0,33,33,2.0,0,270000.0,4,2,adult,new,high
18712,5113978,1,1,0,0,1,1,1,1,1,1,2.0,37,33,2.0,0,270000.0,4,2,adult,new,high
18713,5113979,1,1,0,0,1,1,1,1,1,1,2.0,53,33,2.0,0,270000.0,4,2,adult,new,high
18714,5113980,1,1,0,0,1,1,1,1,1,1,2.0,43,33,2.0,0,270000.0,4,2,adult,new,high
18715,5113981,1,1,0,0,1,1,1,1,1,1,2.0,39,33,2.0,0,270000.0,4,2,adult,new,high
18716,5113982,1,1,0,0,1,1,1,1,1,1,2.0,4,33,2.0,0,270000.0,4,2,adult,new,high
18717,5113983,1,1,0,0,1,1,1,1,1,1,2.0,10,33,2.0,0,270000.0,4,2,adult,new,high
18718,5113984,1,1,0,0,1,1,1,1,1,1,2.0,30,33,2.0,0,270000.0,4,2,adult,new,high
18719,5113986,1,0,0,0,0,1,1,0,1,0,2.0,8,33,5.0,0,81000.0,4,4,adult,junior,low
18720,5113987,1,1,0,0,1,1,1,0,0,0,2.0,57,53,19.0,0,247500.0,4,4,middle_aged,experienced,medium
18721,5113988,1,1,0,0,1,1,1,0,0,0,2.0,26,53,19.0,0,247500.0,4,4,middle_aged,experienced,medium
18722,5113989,1,1,0,0,1,1,1,0,0,0,2.0,26,53,19.0,0,247500.0,4,4,middle_aged,experienced,medium
18723,5113990,1,1,0,0,1,1,1,0,0,0,2.0,46,53,19.0,0,247500.0,4,4,middle_aged,experienced,medium
18724,5113992,0,0,0,2,1,1,1,0,0,0,4.0,31,37,7.0,0,202500.0,4,4,adult,mid,medium
18725,5113993,0,0,0,2,1,1,1,0,0,0,4.0,32,37,7.0,0,202500.0,4,4,adult,mid,medium
18726,5113994,0,0,0,2,1,1,1,0,0,0,4.0,19,37,7.0,0,202500.0,4,4,adult,mid,medium
18727,5113995,0,0,0,2,1,1,1,0,0,0,4.0,31,37,7.0,0,202500.0,4,4,adult,mid,medium
18728,5113996,0,0,0,2,1,1,1,0,0,0,4.0,55,37,7.0,0,202500.0,4,4,adult,mid,medium
18729,5113997,0,0,0,2,1,1,1,0,0,0,4.0,31,37,7.0,0,202500.0,4,4,adult,mid,medium
18730,5113998,0,0,0,2,1,1,1,0,0,0,4.0,29,37,7.0,0,202500.0,4,4,adult,mid,medium
18731,5113999,0,0,0,2,1,1,1,0,0,0,4.0,30,37,7.0,0,202500.0,4,4,adult,mid,medium
18732,5114000,0,0,0,2,1,1,1,0,0,0,4.0,39,37,7.0,0,202500.0,4,4,adult,mid,medium
18733,5114001,0,0,0,2,1,1,1,0,0,0,4.0,44,37,7.0,0,202500.0,4,4,adult,mid,medium
18734,5114002,0,0,0,2,1,1,1,0,0,0,4.0,50,37,7.0,0,202500.0,4,4,adult,mid,medium
18735,5114003,0,0,0,2,1,1,1,0,0,0,4.0,45,37,7.0,0,202500.0,4,4,adult,mid,medium
18736,5114004,0,0,0,2,1,1,1,0,0,0,4.0,19,37,7.0,0,202500.0,4,4,adult,mid,medium
18737,5114005,0,0,0,2,1,1,1,0,0,0,4.0,45,37,7.0,0,202500.0,4,4,adult,mid,medium
18738,5114006,0,0,0,2,1,1,1,0,0,0,4.0,20,37,7.0,0,202500.0,4,4,adult,mid,medium
18739,5114007,0,0,0,2,1,1,1,0,0,0,4.0,30,37,7.0,0,202500.0,4,4,adult,mid,medium
18740,5114008,0,0,0,2,1,1,1,0,0,0,4.0,21,37,7.0,0,202500.0,4,4,adult,mid,medium
18741,5114009,0,0,0,2,1,1,1,0,0,0,4.0,7,37,7.0,0,202500.0,4,4,adult,mid,medium
18742,5114010,0,0,0,2,1,1,1,0,0,0,4.0,27,37,7.0,0,202500.0,4,4,adult,mid,medium
18743,5114014,1,1,0,0,3,1,1,0,0,0,1.0,24,22,3.0,0,225000.0,4,4,young,junior,medium
18744,5114015,1,1,0,0,3,1,1,0,0,0,1.0,6,22,3.0,0,225000.0,4,4,young,junior,medium
18745,5114016,1,1,0,0,3,1,1,0,0,0,1.0,24,22,3.0,0,225000.0,4,4,young,junior,medium
18746,5114017,1,1,0,0,1,1,1,0,1,0,2.0,7,26,3.0,0,180000.0,4,1,young,junior,medium
18747,5114018,1,1,0,0,1,1,1,0,1,0,2.0,25,26,3.0,0,180000.0,4,1,young,junior,medium
18748,5114019,1,1,0,0,1,1,1,0,1,0,2.0,6,26,3.0,0,180000.0,4,1,young,junior,medium
18749,5114020,1,1,0,0,1,1,1,0,1,0,2.0,17,26,3.0,0,180000.0,4,1,young,junior,medium
18750,5114021,1,1,0,0,1,1,1,0,1,0,2.0,4,26,3.0,0,180000.0,4,1,young,junior,medium
18751,5114056,0,0,0,0,2,1,1,1,0,0,1.0,38,47,7.0,0,112500.0,4,1,middle_aged,mid,low
18752,5114057,0,0,0,0,2,1,1,1,0,0,1.0,42,47,7.0,0,112500.0,4,1,middle_aged,mid,low
18753,5114059,0,0,0,0,2,1,1,1,0,0,1.0,10,47,7.0,0,112500.0,4,1,middle_aged,mid,low
18754,5114064,1,0,0,0,1,1,1,1,0,0,2.0,51,39,1.0,0,180000.0,2,4,adult,new,medium
18755,5114065,1,0,0,0,1,1,1,1,0,0,2.0,29,39,1.0,0,180000.0,2,4,adult,new,medium
18756,5114067,1,0,0,0,1,1,1,1,0,0,2.0,42,39,1.0,0,180000.0,2,4,adult,new,medium
18757,5114068,1,0,0,0,1,1,1,1,0,0,2.0,49,39,1.0,0,180000.0,2,4,adult,new,medium
18758,5114069,1,0,0,0,1,1,1,1,0,0,2.0,22,39,1.0,0,180000.0,2,4,adult,new,medium
18759,5114070,1,0,0,0,1,1,1,1,0,0,2.0,31,39,1.0,0,180000.0,2,4,adult,new,medium
18760,5114071,0,0,0,0,1,1,1,0,0,0,2.0,9,42,3.0,0,135000.0,4,4,adult,junior,low
18761,5114072,0,0,0,0,1,1,1,0,0,0,2.0,9,42,3.0,0,135000.0,4,4,adult,junior,low
18762,5114073,0,1,0,2,1,1,1,0,0,1,4.0,31,30,0.0,0,130500.0,4,4,young,,low
18763,5114074,0,1,0,2,1,1,1,0,0,1,4.0,55,30,0.0,0,130500.0,4,4,young,,low
18764,5114075,0,1,0,2,1,1,1,0,0,1,4.0,11,30,0.0,0,130500.0,4,4,young,,low
18765,5114076,0,1,0,2,1,1,1,0,0,1,4.0,39,30,0.0,0,130500.0,4,4,young,,low
18766,5114077,0,1,0,2,1,1,1,0,0,1,4.0,11,30,0.0,0,130500.0,4,4,young,,low
18767,5114078,0,1,0,2,1,1,1,0,0,1,4.0,7,30,0.0,0,130500.0,4,4,young,,low
18768,5114079,0,0,0,0,1,1,1,1,0,0,2.0,54,36,6.0,0,90000.0,4,4,adult,mid,low
18769,5114080,0,0,0,0,1,1,1,1,0,0,2.0,3,36,6.0,0,90000.0,4,4,adult,mid,low
18770,5114092,1,1,0,0,1,0,1,1,1,0,2.0,39,36,1.0,0,135000.0,4,3,adult,new,low
18771,5114094,1,1,0,0,1,0,1,1,1,0,2.0,54,36,1.0,0,135000.0,4,3,adult,new,low
18772,5114098,1,1,0,0,1,0,1,1,1,0,2.0,54,36,1.0,0,135000.0,4,3,adult,new,low
18773,5114099,1,1,0,0,1,0,1,1,1,0,2.0,53,36,1.0,0,135000.0,4,3,adult,new,low
18774,5114100,1,1,0,0,1,0,1,1,1,0,2.0,22,36,1.0,0,135000.0,4,3,adult,new,low
18775,5114101,1,1,0,0,1,0,1,1,1,0,2.0,27,36,1.0,0,135000.0,4,3,adult,new,low
18776,5114102,1,1,0,0,1,0,1,1,1,0,2.0,33,36,1.0,0,135000.0,4,3,adult,new,low
18777,5114106,0,0,0,0,1,1,1,0,1,0,2.0,43,42,11.0,0,225000.0,0,4,adult,experienced,medium
18778,5114107,0,0,0,0,1,1,1,0,1,0,2.0,12,42,11.0,0,225000.0,0,4,adult,experienced,medium
18779,5114108,0,0,0,0,1,1,1,0,1,0,2.0,41,42,11.0,0,225000.0,0,4,adult,experienced,medium
18780,5114109,0,0,0,0,1,1,1,0,1,0,2.0,43,42,11.0,0,225000.0,0,4,adult,experienced,medium
18781,5114112,1,1,0,0,2,1,1,0,1,0,1.0,13,47,2.0,0,157500.0,4,4,middle_aged,new,medium
18782,5114113,1,1,0,0,2,1,1,0,1,0,1.0,17,47,2.0,0,157500.0,4,4,middle_aged,new,medium
18783,5114114,1,1,0,0,2,1,1,0,1,0,1.0,6,47,2.0,0,157500.0,4,4,middle_aged,new,medium
18784,5114116,1,1,0,0,2,1,1,0,1,0,1.0,53,47,2.0,0,157500.0,4,4,middle_aged,new,medium
18785,5114124,1,0,0,1,1,1,1,1,0,0,3.0,25,31,3.0,0,166500.0,4,4,adult,junior,medium
18786,5114125,1,0,0,1,1,1,1,1,0,0,3.0,31,31,3.0,0,166500.0,4,4,adult,junior,medium
18787,5114126,1,0,0,1,1,1,1,1,0,0,3.0,6,31,3.0,0,166500.0,4,4,adult,junior,medium
18788,5114127,1,0,0,1,1,1,1,1,0,0,3.0,10,31,3.0,0,166500.0,4,4,adult,junior,medium
18789,5114128,1,0,0,1,1,1,1,1,0,0,3.0,21,31,3.0,0,166500.0,4,4,adult,junior,medium
18790,5114138,0,0,0,2,1,3,1,1,0,0,4.0,29,31,8.0,0,180000.0,2,4,adult,mid,medium
18791,5114149,0,1,0,0,1,1,1,0,0,0,2.0,44,42,15.0,0,225000.0,4,1,adult,experienced,medium
18792,5114150,0,1,0,0,1,1,1,0,0,0,2.0,59,42,15.0,0,225000.0,4,1,adult,experienced,medium
18793,5114151,0,1,0,0,1,1,1,0,0,0,2.0,53,42,15.0,0,225000.0,4,1,adult,experienced,medium
18794,5114153,0,1,0,0,1,1,1,0,0,0,2.0,10,42,15.0,0,225000.0,4,1,adult,experienced,medium
18795,5114154,0,1,0,0,1,1,1,0,0,0,2.0,10,42,15.0,0,225000.0,4,1,adult,experienced,medium
18796,5114155,0,1,0,0,1,1,1,0,0,0,2.0,33,42,15.0,0,225000.0,4,1,adult,experienced,medium
18797,5114156,0,1,0,0,1,1,1,0,0,0,2.0,4,42,15.0,0,225000.0,4,1,adult,experienced,medium
18798,5114167,1,0,0,2,1,5,1,1,1,0,4.0,22,39,3.0,0,112500.0,4,1,adult,junior,low
18799,5114183,1,0,0,0,3,1,1,1,0,0,1.0,8,23,2.0,0,135000.0,4,4,young,new,low
18800,5114184,1,0,0,0,3,1,1,1,0,0,1.0,3,23,2.0,0,135000.0,4,4,young,new,low
18801,5114185,1,0,0,0,3,1,1,1,0,0,1.0,16,23,2.0,0,135000.0,4,4,young,new,low
18802,5114201,1,1,0,2,1,1,1,1,0,0,4.0,56,39,7.0,0,225000.0,4,4,adult,mid,medium
18803,5114202,1,1,0,2,1,1,1,1,0,0,4.0,22,39,7.0,0,225000.0,4,4,adult,mid,medium
18804,5114203,1,1,0,2,1,1,1,1,0,0,4.0,7,39,7.0,0,225000.0,4,4,adult,mid,medium
18805,5114207,1,1,0,2,1,1,1,1,0,0,4.0,43,39,7.0,0,225000.0,4,4,adult,mid,medium
18806,5114208,1,1,0,2,1,1,1,1,0,0,4.0,1,39,7.0,0,225000.0,4,4,adult,mid,medium
18807,5114209,1,1,0,2,1,1,1,1,0,0,4.0,0,39,7.0,0,225000.0,4,4,adult,mid,medium
18808,5114210,1,1,0,2,1,1,1,1,0,0,4.0,3,39,7.0,0,225000.0,4,4,adult,mid,medium
18809,5114211,1,1,0,2,1,1,1,1,0,0,4.0,7,39,7.0,0,225000.0,4,4,adult,mid,medium
18810,5114212,1,1,0,2,1,1,1,1,0,0,4.0,12,39,7.0,0,225000.0,4,4,adult,mid,medium
18811,5114213,1,1,0,2,1,1,1,1,0,0,4.0,17,39,7.0,0,225000.0,4,4,adult,mid,medium
18812,5114214,1,1,0,2,1,1,1,1,0,0,4.0,19,39,7.0,0,225000.0,4,4,adult,mid,medium
18813,5114215,1,1,0,2,1,1,1,1,0,0,4.0,28,39,7.0,0,225000.0,4,4,adult,mid,medium
18814,5114217,1,1,0,2,1,1,1,1,0,0,4.0,55,39,7.0,0,225000.0,4,4,adult,mid,medium
18815,5114220,1,1,0,0,1,1,1,1,0,0,2.0,12,33,6.0,0,112500.0,4,4,adult,mid,low
18816,5114221,1,1,0,0,1,1,1,1,0,0,2.0,29,33,6.0,0,112500.0,4,4,adult,mid,low
18817,5114222,1,1,0,0,1,1,1,1,0,0,2.0,17,33,6.0,0,112500.0,4,4,adult,mid,low
18818,5114223,1,1,0,0,1,1,1,1,0,0,2.0,20,33,6.0,0,112500.0,4,4,adult,mid,low
18819,5114224,1,1,0,0,1,1,1,1,0,0,2.0,43,33,6.0,0,112500.0,4,4,adult,mid,low
18820,5114225,1,1,0,2,1,1,1,1,0,0,4.0,3,50,16.0,0,247500.0,4,4,middle_aged,experienced,medium
18821,5114227,1,1,0,2,1,1,1,1,0,0,4.0,53,50,16.0,0,247500.0,4,4,middle_aged,experienced,medium
18822,5114228,1,1,0,2,1,1,1,1,0,0,4.0,21,50,16.0,0,247500.0,4,4,middle_aged,experienced,medium
18823,5114229,1,1,0,2,1,1,1,1,0,0,4.0,21,50,16.0,0,247500.0,4,4,middle_aged,experienced,medium
18824,5114230,1,1,0,2,1,1,1,1,0,0,4.0,31,50,16.0,0,247500.0,4,4,middle_aged,experienced,medium
18825,5114231,1,1,0,0,1,1,1,1,1,0,2.0,51,51,7.0,0,225000.0,4,4,middle_aged,mid,medium
18826,5114232,1,1,0,0,1,1,1,1,1,0,2.0,51,450,7.0,0,225000.0,4,4,,mid,medium
18827,5114233,1,1,0,0,1,1,1,1,1,0,2.0,4,51,7.0,0,225000.0,4,4,middle_aged,mid,medium
18828,5114234,1,1,0,0,1,1,1,1,1,0,2.0,7,51,7.0,0,225000.0,4,4,middle_aged,mid,medium
18829,5114235,1,1,0,0,1,1,1,1,1,0,2.0,23,51,7.0,0,225000.0,4,4,middle_aged,mid,medium
18830,5114237,0,0,0,0,1,1,1,1,0,0,2.0,5,46,2.0,0,270000.0,4,4,middle_aged,new,high
18831,5114239,0,0,0,0,1,1,1,1,0,0,2.0,10,46,2.0,0,270000.0,4,4,middle_aged,new,high
18832,5114240,0,0,0,0,1,1,1,1,0,0,2.0,14,46,2.0,0,270000.0,4,4,middle_aged,new,high
18833,5114241,0,0,0,0,1,1,1,1,0,0,2.0,39,46,2.0,0,270000.0,4,4,middle_aged,new,high
18834,5114245,1,1,0,2,1,1,1,1,0,0,4.0,7,35,1.0,0,315000.0,4,4,adult,new,high
18835,5114246,1,1,0,2,1,1,1,1,0,0,4.0,23,35,1.0,0,315000.0,4,4,adult,new,high
18842,5114270,0,0,0,1,1,1,1,0,0,0,3.0,44,34,5.0,0,112500.0,4,4,adult,junior,low
18843,5114272,0,0,0,1,1,1,1,0,0,0,3.0,58,34,5.0,0,112500.0,4,4,adult,junior,low
18844,5114274,0,0,0,1,1,1,1,0,0,0,3.0,44,34,5.0,0,112500.0,4,4,adult,junior,low
18845,5114283,1,0,0,1,1,1,1,1,0,0,3.0,8,25,3.0,0,189000.0,4,4,young,junior,medium
18846,5114284,1,0,0,1,1,1,1,1,0,0,3.0,17,25,3.0,0,189000.0,4,4,young,junior,medium
18847,5114313,0,0,0,0,4,1,1,0,1,0,1.0,18,50,12.0,0,216000.0,2,1,middle_aged,experienced,medium
18848,5114314,0,0,0,0,4,1,1,0,1,0,1.0,18,50,12.0,0,216000.0,2,1,middle_aged,experienced,medium
18849,5114315,0,0,0,0,4,1,1,0,1,0,1.0,10,50,12.0,0,216000.0,2,1,middle_aged,experienced,medium
18850,5114316,0,0,0,0,4,1,1,0,1,0,1.0,1,50,12.0,0,216000.0,2,1,middle_aged,experienced,medium
18851,5114318,0,0,0,0,4,1,1,0,1,0,1.0,5,50,12.0,0,216000.0,2,1,middle_aged,experienced,medium
18852,5114319,0,0,0,0,4,1,1,0,1,0,1.0,6,50,12.0,0,216000.0,2,1,middle_aged,experienced,medium
18853,5114320,0,0,0,0,4,1,1,0,1,0,1.0,25,50,12.0,0,216000.0,2,1,middle_aged,experienced,medium
18854,5114324,0,0,0,0,1,1,1,1,1,0,2.0,44,38,13.0,0,135000.0,4,4,adult,experienced,low
18855,5114327,0,0,0,0,1,1,1,1,1,0,2.0,56,38,13.0,0,135000.0,4,4,adult,experienced,low
18856,5114328,0,0,0,1,0,1,1,0,0,0,3.0,13,28,3.0,0,135000.0,4,4,young,junior,low
18857,5114329,0,0,0,1,0,1,1,0,0,0,3.0,30,28,3.0,0,135000.0,4,4,young,junior,low
18858,5114330,0,0,0,1,0,1,1,0,0,0,3.0,34,28,3.0,0,135000.0,4,4,young,junior,low
18859,5114331,0,0,0,1,0,1,1,0,0,0,3.0,21,28,3.0,0,135000.0,4,4,young,junior,low
18860,5114332,0,0,0,1,0,1,1,0,0,0,3.0,34,28,3.0,0,135000.0,4,4,young,junior,low
18861,5114333,0,0,0,1,0,1,1,0,0,0,3.0,5,28,3.0,0,135000.0,4,4,young,junior,low
18862,5114334,0,0,0,1,0,1,1,0,0,0,3.0,8,28,3.0,0,135000.0,4,4,young,junior,low
18863,5114335,0,0,0,1,0,1,1,0,0,0,3.0,12,28,3.0,0,135000.0,4,4,young,junior,low
18864,5114336,0,0,0,1,0,1,1,0,0,0,3.0,6,28,3.0,0,135000.0,4,4,young,junior,low
18865,5114337,0,0,0,1,0,1,1,0,0,0,3.0,17,28,3.0,0,135000.0,4,4,young,junior,low
18866,5114338,0,0,0,1,0,1,1,0,0,0,3.0,11,28,3.0,0,135000.0,4,4,young,junior,low
18867,5114339,0,0,0,1,0,1,1,0,0,0,3.0,14,28,3.0,0,135000.0,4,4,young,junior,low
18868,5114340,0,0,0,1,0,1,1,0,0,0,3.0,17,28,3.0,0,135000.0,4,4,young,junior,low
18869,5114341,0,0,0,1,0,1,1,0,0,0,3.0,30,28,3.0,0,135000.0,4,4,young,junior,low
18870,5114357,0,1,0,0,1,1,1,1,1,0,2.0,24,47,2.0,0,337500.0,4,4,middle_aged,new,high
18871,5114358,0,1,0,0,1,1,1,1,1,0,2.0,27,47,2.0,0,337500.0,4,4,middle_aged,new,high
18872,5114359,0,1,0,0,1,1,1,1,1,0,2.0,15,47,2.0,0,337500.0,4,4,middle_aged,new,high
18873,5114360,0,1,0,0,1,1,1,1,1,0,2.0,14,47,2.0,0,337500.0,4,4,middle_aged,new,high
18874,5114361,0,1,0,0,1,1,1,1,1,0,2.0,24,47,2.0,0,337500.0,4,4,middle_aged,new,high
18875,5114362,0,1,0,0,1,1,1,1,1,0,2.0,30,47,2.0,0,337500.0,4,4,middle_aged,new,high
18876,5114363,0,0,0,0,0,1,1,1,1,0,2.0,37,26,3.0,0,202500.0,4,1,young,junior,medium
18877,5114364,0,0,0,0,0,1,1,1,1,0,2.0,17,26,3.0,0,202500.0,4,1,young,junior,medium
18878,5114365,0,0,0,0,0,1,1,1,1,0,2.0,8,26,3.0,0,202500.0,4,1,young,junior,medium
18879,5114366,0,0,0,0,0,1,1,1,1,0,2.0,31,26,3.0,0,202500.0,4,1,young,junior,medium
18880,5114367,0,0,0,0,0,1,1,1,1,0,2.0,9,26,3.0,0,202500.0,4,1,young,junior,medium
18881,5114368,0,0,0,0,0,1,1,1,1,0,2.0,29,26,3.0,0,202500.0,4,1,young,junior,medium
18882,5114380,0,1,0,0,1,1,1,1,1,0,2.0,55,42,1.0,0,180000.0,4,1,adult,new,medium
18883,5114381,0,1,0,0,1,1,1,1,1,0,2.0,6,42,1.0,0,180000.0,4,1,adult,new,medium
18884,5114384,0,0,0,0,1,1,1,0,0,0,2.0,18,51,26.0,0,90000.0,4,4,middle_aged,experienced,low
18885,5114385,0,0,0,0,1,1,1,0,0,0,2.0,55,51,26.0,0,90000.0,4,4,middle_aged,experienced,low
18886,5114386,0,0,0,0,1,1,1,0,0,0,2.0,38,51,26.0,0,90000.0,4,4,middle_aged,experienced,low
18887,5114387,0,0,0,0,1,1,1,0,0,0,2.0,47,51,26.0,0,90000.0,4,4,middle_aged,experienced,low
18888,5114390,0,0,0,0,1,1,1,0,0,0,2.0,38,51,26.0,0,90000.0,4,4,middle_aged,experienced,low
18889,5114391,0,0,0,0,1,1,1,0,0,0,2.0,55,51,26.0,0,90000.0,4,4,middle_aged,experienced,low
18890,5114393,0,0,0,0,1,1,1,0,0,0,2.0,11,51,26.0,0,90000.0,4,4,middle_aged,experienced,low
18891,5114394,0,0,0,0,1,1,1,0,0,0,2.0,11,51,26.0,0,90000.0,4,4,middle_aged,experienced,low
18892,5114395,0,0,0,0,1,1,1,0,0,0,2.0,25,51,26.0,0,90000.0,4,4,middle_aged,experienced,low
18893,5114396,0,0,0,0,1,1,1,0,0,0,2.0,32,51,26.0,0,90000.0,4,4,middle_aged,experienced,low
18894,5114397,0,0,0,0,1,1,1,0,0,0,2.0,59,51,26.0,0,90000.0,4,4,middle_aged,experienced,low
18895,5114415,1,1,0,1,0,1,1,1,0,0,3.0,42,31,2.0,0,135000.0,4,4,adult,new,low
18896,5114417,1,0,0,0,1,1,1,0,0,0,2.0,53,33,11.0,0,157500.0,2,1,adult,experienced,medium
18897,5114418,1,0,0,0,1,1,1,0,0,0,2.0,38,33,11.0,0,157500.0,2,1,adult,experienced,medium
18898,5114419,1,0,0,0,1,1,1,0,0,0,2.0,14,33,11.0,0,157500.0,2,1,adult,experienced,medium
18899,5114420,1,0,0,0,1,1,1,0,0,0,2.0,31,33,11.0,0,157500.0,2,1,adult,experienced,medium
18900,5114421,1,0,0,0,1,1,1,0,0,0,2.0,11,33,11.0,0,157500.0,2,1,adult,experienced,medium
18901,5114422,1,0,0,0,1,1,1,0,0,0,2.0,14,33,11.0,0,157500.0,2,1,adult,experienced,medium
18902,5114423,1,0,0,0,1,1,1,0,0,0,2.0,36,33,11.0,0,157500.0,2,1,adult,experienced,medium
18903,5114424,1,0,0,0,1,1,1,0,0,0,2.0,59,33,11.0,0,157500.0,2,1,adult,experienced,medium
18904,5114425,0,0,0,1,1,1,1,1,0,0,3.0,23,25,1.0,0,90000.0,4,4,young,new,low
18905,5114429,0,0,1,1,1,1,1,1,1,0,3.0,20,47,3.0,0,157500.0,4,4,middle_aged,junior,medium
18906,5114433,0,0,1,1,1,1,1,1,1,0,3.0,38,47,3.0,0,157500.0,4,4,middle_aged,junior,medium
18907,5114434,0,0,1,1,1,1,1,1,1,0,3.0,59,47,3.0,0,157500.0,4,4,middle_aged,junior,medium
18908,5114435,0,0,1,1,1,1,1,1,1,0,3.0,42,47,3.0,0,157500.0,4,4,middle_aged,junior,medium
18909,5114436,0,0,1,1,1,1,1,1,1,0,3.0,9,47,3.0,0,157500.0,4,4,middle_aged,junior,medium
18910,5114437,0,0,1,1,1,1,1,1,1,0,3.0,32,47,3.0,0,157500.0,4,4,middle_aged,junior,medium
18911,5114438,0,0,1,1,1,1,1,1,1,0,3.0,36,47,3.0,0,157500.0,4,4,middle_aged,junior,medium
18912,5114439,0,1,1,1,1,1,1,1,0,0,3.0,23,44,9.0,0,121500.0,4,4,adult,mid,low
18913,5114440,0,1,1,1,1,1,1,1,0,0,3.0,53,44,9.0,0,121500.0,4,4,adult,mid,low
18914,5114441,0,1,1,1,1,1,1,1,0,0,3.0,12,44,9.0,0,121500.0,4,4,adult,mid,low
18915,5114442,0,1,1,1,1,1,1,1,0,0,3.0,34,44,9.0,0,121500.0,4,4,adult,mid,low
18916,5114443,0,1,1,1,1,1,1,1,0,0,3.0,53,44,9.0,0,121500.0,4,4,adult,mid,low
18917,5114444,0,1,1,1,1,1,1,1,0,0,3.0,18,44,9.0,0,121500.0,4,4,adult,mid,low
18918,5114445,0,1,1,1,1,1,1,1,0,0,3.0,18,44,9.0,0,121500.0,4,4,adult,mid,low
18919,5114446,0,1,1,1,1,1,1,1,0,0,3.0,4,44,9.0,0,121500.0,4,4,adult,mid,low
18922,5114464,1,1,1,0,0,1,1,0,0,0,2.0,18,45,1.0,0,225000.0,4,4,adult,new,medium
18923,5114465,1,1,1,0,3,1,1,0,0,1,1.0,48,33,1.0,0,180000.0,4,4,adult,new,medium
18925,5114482,0,0,1,0,1,1,1,0,0,0,2.0,13,28,2.0,0,225000.0,2,4,young,new,medium
18926,5114483,0,0,1,0,1,1,1,0,0,0,2.0,4,28,2.0,0,225000.0,2,4,young,new,medium
18927,5114484,0,0,1,0,1,1,1,0,0,0,2.0,7,28,2.0,0,225000.0,2,4,young,new,medium
18928,5114500,1,0,0,2,1,1,1,0,0,1,4.0,52,27,6.0,0,180000.0,4,4,young,mid,medium
18929,5114501,1,0,0,2,1,1,1,0,0,1,4.0,58,27,6.0,0,180000.0,4,4,young,mid,medium
18930,5114502,1,0,0,2,1,1,1,0,0,1,4.0,56,27,6.0,0,180000.0,4,4,young,mid,medium
18931,5114503,1,0,0,2,1,1,1,0,0,1,4.0,36,27,6.0,0,180000.0,4,4,young,mid,medium
18932,5114504,1,0,0,2,1,1,1,0,0,1,4.0,54,27,6.0,0,180000.0,4,4,young,mid,medium
18933,5114505,1,0,0,2,1,1,1,0,0,1,4.0,15,27,6.0,0,180000.0,4,4,young,mid,medium
18934,5114506,1,0,0,2,1,1,1,0,0,1,4.0,56,27,6.0,0,180000.0,4,4,young,mid,medium
18935,5114507,1,0,0,2,1,1,1,0,0,1,4.0,26,27,6.0,0,180000.0,4,4,young,mid,medium
18936,5114508,1,0,0,2,1,1,1,0,0,1,4.0,31,27,6.0,0,180000.0,4,4,young,mid,medium
18937,5114509,1,0,0,2,1,1,1,0,0,1,4.0,7,27,6.0,0,180000.0,4,4,young,mid,medium
18938,5114510,1,0,0,2,1,1,1,0,0,1,4.0,44,27,6.0,0,180000.0,4,4,young,mid,medium
18939,5114511,1,0,0,2,1,1,1,0,0,1,4.0,22,27,6.0,0,180000.0,4,4,young,mid,medium
18940,5114512,1,0,0,2,1,1,1,0,0,1,4.0,43,27,6.0,0,180000.0,4,4,young,mid,medium
18941,5114514,0,1,1,0,1,0,1,1,0,0,2.0,31,61,1.0,0,157500.0,4,1,senior,new,medium
18942,5114517,0,1,1,0,1,0,1,1,0,0,2.0,43,61,1.0,0,157500.0,4,1,senior,new,medium
